question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,r1,r2,s,ground_truth
75cac352-b1f7-4ae3-8b62-f1124837be6b,0.4666696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014367375,0.0,0.0,0.0,0.3365269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.6931471805599453,0.8175639,4
fbb4ba9b-7dfa-4ef4-a01d-200c2f81fdd5,0.3541038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015865501,0.0,0.0,0.0,0.23113398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.6931471805599453,0.6011033,4
fbb4ba9b-7dfa-4ef4-a01d-200c2f81fdd5,0.1703273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21990836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0.4054651081081644,0.39023566,0
78b3e800-d599-4446-a3ec-26b59e956917,0.07978212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069639385,0.0,0.0,0.0,8.4297487E-4,0.0,0.0,0.0,0.5,0,0.6931471805599453,0.15026449,0
78b3e800-d599-4446-a3ec-26b59e956917,0.065382764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07908677,0.0,0.0,0.0,8.4297487E-4,0.0,0.0,0.0,0.25,1,0.4054651081081644,0.14531252,3
78b3e800-d599-4446-a3ec-26b59e956917,0.052412637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05030476,0.0,0.0,0.0,8.4297487E-4,0.0,0.0,0.0,0.5,2,0.2876820724517809,0.10356037,4
78b3e800-d599-4446-a3ec-26b59e956917,0.05058387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04356661,0.0,0.0,0.0,8.4297487E-4,0.0,0.0,0.0,0.5,3,0.22314355131420976,0.09499346,0
78b3e800-d599-4446-a3ec-26b59e956917,0.05095063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03592754,0.0,0.0,0.0,8.4297487E-4,0.0,0.0,0.0,0.5,4,0.18232155679395462,0.08772115,0
78b3e800-d599-4446-a3ec-26b59e956917,0.033517845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05030476,0.0,0.0,0.0,8.4297487E-4,0.0,0.0,0.0,0.5,5,0.1541506798272583,0.08466558,4
78b3e800-d599-4446-a3ec-26b59e956917,0.028499385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03592754,0.0,0.0,0.0,8.4297487E-4,0.0,0.0,0.0,0.5,6,0.13353139262452263,0.0652699,4
78b3e800-d599-4446-a3ec-26b59e956917,0.035491444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027842063,0.0,0.0,0.0,8.4297487E-4,0.0,0.0,0.0,0.25,7,0.11778303565638346,0.064176485,0
78b3e800-d599-4446-a3ec-26b59e956917,0.026451614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03592754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8,0.1053605156578263,0.062379155,0
78b3e800-d599-4446-a3ec-26b59e956917,0.027761275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024114816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,9,0.09531017980432487,0.05187609,0
ad40bdb4-5e34-4668-9d6f-db3efbede1b9,0.5563297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56766087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.6931471805599453,1.1239905,0
ad40bdb4-5e34-4668-9d6f-db3efbede1b9,0.3446564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034595493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21046096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1,0.4054651081081644,0.55857694,3
9e3261a5-d651-48b4-a0cf-8d69f17072ff,0.45544398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034595493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3253013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0,0.6931471805599453,0.78420484,4
c8cb326a-a395-46dc-83e0-4ca1193fabf5,0.7082076,0.22837554,0.0,0.22837554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6506026,0.2041696,0.0,0.2041696,0.0,0.0,0.0,0.0,1.0,0,0.6931471805599453,1.3588102,3
15518977-c057-4062-9f6c-41fc5129ee8d,0.3541038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015865501,0.0,0.0,0.0,0.23113398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.6931471805599453,0.6011033,0
15518977-c057-4062-9f6c-41fc5129ee8d,0.1703273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21990836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.4054651081081644,0.39023566,0
e82456f7-9f8e-4e37-b744-3d7a4ebb7e71,0.114929974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13801189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.6931471805599453,0.25294185,0
e82456f7-9f8e-4e37-b744-3d7a4ebb7e71,0.114929974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077163028,0.0,0.0,0.0,0.061997917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0.4054651081081644,0.18464419,2
e82456f7-9f8e-4e37-b744-3d7a4ebb7e71,0.103704356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006936935,0.0,0.0,0.0,0.061997917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.2876820724517809,0.1726392,0
e82456f7-9f8e-4e37-b744-3d7a4ebb7e71,0.103704356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077163028,0.0,0.0,0.0,0.050772294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,0.22314355131420976,0.16219296,4
e82456f7-9f8e-4e37-b744-3d7a4ebb7e71,0.059489995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07430278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4,0.18232155679395462,0.13379277,0
e82456f7-9f8e-4e37-b744-3d7a4ebb7e71,0.049611703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061997917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,0.1541506798272583,0.11160962,0
e82456f7-9f8e-4e37-b744-3d7a4ebb7e71,0.03838608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050772294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6,0.13353139262452263,0.08915837,0
e82456f7-9f8e-4e37-b744-3d7a4ebb7e71,0.03838608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050772294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7,0.11778303565638346,0.08915837,0
9014f54c-ab8a-467e-9c8f-89b2189f6f47,0.09792474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09528523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.6931471805599453,0.19320998,0
9014f54c-ab8a-467e-9c8f-89b2189f6f47,0.077251725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015865501,0.0,0.0,0.0,0.02794875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.4054651081081644,0.121065974,4
9014f54c-ab8a-467e-9c8f-89b2189f6f47,0.04672215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045325417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.2876820724517809,0.09204757,3
9014f54c-ab8a-467e-9c8f-89b2189f6f47,0.04057111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.22314355131420976,0.07974548,3
9014f54c-ab8a-467e-9c8f-89b2189f6f47,0.04057111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.18232155679395462,0.07974548,0
9014f54c-ab8a-467e-9c8f-89b2189f6f47,0.04057111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.1541506798272583,0.07974548,3
9014f54c-ab8a-467e-9c8f-89b2189f6f47,0.04057111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.13353139262452263,0.07974548,0
9014f54c-ab8a-467e-9c8f-89b2189f6f47,0.029345484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.11778303565638346,0.06851985,0
9014f54c-ab8a-467e-9c8f-89b2189f6f47,0.029345484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0.1053605156578263,0.06851985,2
9014f54c-ab8a-467e-9c8f-89b2189f6f47,0.029345484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,0.09531017980432487,0.06851985,0
26506cea-4ad8-47b0-9cc2-4b2e4dcc7a33,0.3541038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015865501,0.0,0.0,0.0,0.23113398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.6931471805599453,0.6011033,4
26506cea-4ad8-47b0-9cc2-4b2e4dcc7a33,0.1703273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21990836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.4054651081081644,0.39023566,0
7439e1c3-b919-4dcf-8ace-654e1bc7903d,0.09792474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09528523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.6931471805599453,0.19320998,0
7439e1c3-b919-4dcf-8ace-654e1bc7903d,0.077251725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015865501,0.0,0.0,0.0,0.02794875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.4054651081081644,0.121065974,4
7439e1c3-b919-4dcf-8ace-654e1bc7903d,0.04672215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045325417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.2876820724517809,0.09204757,3
7439e1c3-b919-4dcf-8ace-654e1bc7903d,0.04057111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.22314355131420976,0.07974548,0
7439e1c3-b919-4dcf-8ace-654e1bc7903d,0.04057111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.18232155679395462,0.07974548,0
7439e1c3-b919-4dcf-8ace-654e1bc7903d,0.04057111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.1541506798272583,0.07974548,3
7439e1c3-b919-4dcf-8ace-654e1bc7903d,0.04057111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.13353139262452263,0.07974548,3
7439e1c3-b919-4dcf-8ace-654e1bc7903d,0.029345484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.11778303565638346,0.06851985,2
7439e1c3-b919-4dcf-8ace-654e1bc7903d,0.029345484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0.1053605156578263,0.06851985,0
7439e1c3-b919-4dcf-8ace-654e1bc7903d,0.029345484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,0.09531017980432487,0.06851985,0
b5a43f96-b73f-4ed7-a392-a74f92441987,0.45544398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027407922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3253013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0.6931471805599453,0.78348607,4
b5a43f96-b73f-4ed7-a392-a74f92441987,0.17977469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1739565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0.4054651081081644,0.3537312,0
b5a43f96-b73f-4ed7-a392-a74f92441987,0.17977469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16273087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2,0.2876820724517809,0.34250557,0
b5a43f96-b73f-4ed7-a392-a74f92441987,0.1703273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16273087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3,0.22314355131420976,0.33305818,0
b5a43f96-b73f-4ed7-a392-a74f92441987,0.14094087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13801189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4,0.18232155679395462,0.27895278,0
b5a43f96-b73f-4ed7-a392-a74f92441987,0.14094087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12678626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5,0.1541506798272583,0.26772714,0
b5a43f96-b73f-4ed7-a392-a74f92441987,0.13149348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11733887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6,0.13353139262452263,0.24883235,0
b5a43f96-b73f-4ed7-a392-a74f92441987,0.13149348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11733887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7,0.11778303565638346,0.24883235,3
aedd208a-9270-4ef2-bbfd-0c364982bed9,0.4132358,0.18926084,0.0,0.18926084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3752737,0.16811922,0.0,0.16811922,0.0,0.0,0.0,0.0,0.5,0,0.6931471805599453,0.7885095,0
aedd208a-9270-4ef2-bbfd-0c364982bed9,0.23146868,0.109313965,0.0,0.109313965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21518017,0.10295846,0.0,0.10295846,0.0,0.0,0.0,0.0,0.5,1,0.4054651081081644,0.44664884,0
aedd208a-9270-4ef2-bbfd-0c364982bed9,0.22401418,0.101859465,0.0,0.101859465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20287254,0.090650834,0.0,0.090650834,0.0,0.0,0.0,0.0,0.5,2,0.2876820724517809,0.42688674,0
aedd208a-9270-4ef2-bbfd-0c364982bed9,0.21171209,0.08955738,0.0,0.08955738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19057046,0.07834874,0.0,0.07834874,0.0,0.0,0.0,0.0,0.5,3,0.22314355131420976,0.40228254,0
aedd208a-9270-4ef2-bbfd-0c364982bed9,0.17036606,0.048211344,0.0,0.048211344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14922443,0.03700271,0.0,0.03700271,0.0,0.0,0.0,0.0,0.5,4,0.18232155679395462,0.3195905,4
3f33d26d-4f52-4fad-9341-33607637c09b,0.3541038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3253013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.6931471805599453,0.6794051,0
3f33d26d-4f52-4fad-9341-33607637c09b,0.3541038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015865501,0.0,0.0,0.0,0.23113398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0.4054651081081644,0.6011033,4
3f33d26d-4f52-4fad-9341-33607637c09b,0.1703273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21990836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0.2876820724517809,0.39023566,0
3f33d26d-4f52-4fad-9341-33607637c09b,0.17977469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16273087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,0.22314355131420976,0.34250557,0
ce0bef90-1c94-47b6-bf3a-19923f28283e,0.5541767,0.2361073,0.0,0.2361073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.484309E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4859249,0.16309993,0.0,0.16309993,0.0,0.0,0.0,0.0,0.6,0,0.6931471805599453,1.04085,4
ce0bef90-1c94-47b6-bf3a-19923f28283e,0.43568707,0.21171209,0.0,0.21171209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.484309E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347913,0.16309993,0.0,0.16309993,0.0,0.0,0.0,0.0,0.4,1,0.4054651081081644,0.7843485,3
ce0bef90-1c94-47b6-bf3a-19923f28283e,0.4132358,0.2361073,0.0,0.2361073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.484309E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32546175,0.14064868,0.0,0.14064868,0.0,0.0,0.0,0.0,0.4,2,0.2876820724517809,0.739446,4
ce0bef90-1c94-47b6-bf3a-19923f28283e,0.14094087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12678626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3,0.22314355131420976,0.26772714,0
ce0bef90-1c94-47b6-bf3a-19923f28283e,0.13149348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11733887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4,0.18232155679395462,0.24883235,0
